Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Unidade da Federação (Código),Unidade da Federação,Tipo de domicílio (Código),Tipo de domicílio,Grupo de idade (Código),Grupo de idade,Cor ou raça (Código),Cor ou raça,Ano (Código),Ano,Variável (Código),Variável
3,Unidade da Federação,45,Pessoas,109954,11,Rondônia,6815,Casa,1144,20 a 24 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,30581,11,Rondônia,6815,Casa,1144,20 a 24 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,9592,11,Rondônia,6815,Casa,1144,20 a 24 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,261,11,Rondônia,6815,Casa,1144,20 a 24 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,67937,11,Rondônia,6815,Casa,1144,20 a 24 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1580,11,Rondônia,6815,Casa,1144,20 a 24 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,111227,11,Rondônia,6815,Casa,1145,25 a 29 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,31203,11,Rondônia,6815,Casa,1145,25 a 29 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,10163,11,Rondônia,6815,Casa,1145,25 a 29 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,316,11,Rondônia,6815,Casa,1145,25 a 29 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,68187,11,Rondônia,6815,Casa,1145,25 a 29 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1354,11,Rondônia,6815,Casa,1145,25 a 29 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,111459,11,Rondônia,6815,Casa,1146,30 a 34 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,31977,11,Rondônia,6815,Casa,1146,30 a 34 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,10610,11,Rondônia,6815,Casa,1146,30 a 34 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,303,11,Rondônia,6815,Casa,1146,30 a 34 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,67405,11,Rondônia,6815,Casa,1146,30 a 34 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1162,11,Rondônia,6815,Casa,1146,30 a 34 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,115331,11,Rondônia,6815,Casa,1147,35 a 39 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,33004,11,Rondônia,6815,Casa,1147,35 a 39 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,11432,11,Rondônia,6815,Casa,1147,35 a 39 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,357,11,Rondônia,6815,Casa,1147,35 a 39 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,69546,11,Rondônia,6815,Casa,1147,35 a 39 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,988,11,Rondônia,6815,Casa,1147,35 a 39 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,113596,11,Rondônia,6815,Casa,1148,40 a 44 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,32760,11,Rondônia,6815,Casa,1148,40 a 44 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,11995,11,Rondônia,6815,Casa,1148,40 a 44 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,310,11,Rondônia,6815,Casa,1148,40 a 44 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,67721,11,Rondônia,6815,Casa,1148,40 a 44 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,807,11,Rondônia,6815,Casa,1148,40 a 44 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,99102,11,Rondônia,6815,Casa,1149,45 a 49 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,30004,11,Rondônia,6815,Casa,1149,45 a 49 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,10235,11,Rondônia,6815,Casa,1149,45 a 49 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,226,11,Rondônia,6815,Casa,1149,45 a 49 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,57934,11,Rondônia,6815,Casa,1149,45 a 49 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,699,11,Rondônia,6815,Casa,1149,45 a 49 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,90173,11,Rondônia,6815,Casa,1150,50 a 54 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,28668,11,Rondônia,6815,Casa,1150,50 a 54 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,9434,11,Rondônia,6815,Casa,1150,50 a 54 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,238,11,Rondônia,6815,Casa,1150,50 a 54 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,51253,11,Rondônia,6815,Casa,1150,50 a 54 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,580,11,Rondônia,6815,Casa,1150,50 a 54 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,79770,11,Rondônia,6815,Casa,1151,55 a 59 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,26450,11,Rondônia,6815,Casa,1151,55 a 59 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,8315,11,Rondônia,6815,Casa,1151,55 a 59 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,239,11,Rondônia,6815,Casa,1151,55 a 59 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,44283,11,Rondônia,6815,Casa,1151,55 a 59 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,482,11,Rondônia,6815,Casa,1151,55 a 59 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,64101,11,Rondônia,6815,Casa,1152,60 a 64 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,22055,11,Rondônia,6815,Casa,1152,60 a 64 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,6757,11,Rondônia,6815,Casa,1152,60 a 64 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,223,11,Rondônia,6815,Casa,1152,60 a 64 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,34720,11,Rondônia,6815,Casa,1152,60 a 64 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,346,11,Rondônia,6815,Casa,1152,60 a 64 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,47734,11,Rondônia,6815,Casa,1153,65 a 69 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,17019,11,Rondônia,6815,Casa,1153,65 a 69 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,4957,11,Rondônia,6815,Casa,1153,65 a 69 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,165,11,Rondônia,6815,Casa,1153,65 a 69 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,25328,11,Rondônia,6815,Casa,1153,65 a 69 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,264,11,Rondônia,6815,Casa,1153,65 a 69 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,32472,11,Rondônia,6815,Casa,1154,70 a 74 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,12200,11,Rondônia,6815,Casa,1154,70 a 74 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,3359,11,Rondônia,6815,Casa,1154,70 a 74 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,115,11,Rondônia,6815,Casa,1154,70 a 74 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,16575,11,Rondônia,6815,Casa,1154,70 a 74 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,222,11,Rondônia,6815,Casa,1154,70 a 74 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,20316,11,Rondônia,6815,Casa,1155,75 a 79 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,7787,11,Rondônia,6815,Casa,1155,75 a 79 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2218,11,Rondônia,6815,Casa,1155,75 a 79 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,72,11,Rondônia,6815,Casa,1155,75 a 79 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,10083,11,Rondônia,6815,Casa,1155,75 a 79 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,153,11,Rondônia,6815,Casa,1155,75 a 79 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,12654,11,Rondônia,6815,Casa,6802,80 a 84 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,4937,11,Rondônia,6815,Casa,6802,80 a 84 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1320,11,Rondônia,6815,Casa,6802,80 a 84 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,41,11,Rondônia,6815,Casa,6802,80 a 84 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,6251,11,Rondônia,6815,Casa,6802,80 a 84 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,105,11,Rondônia,6815,Casa,6802,80 a 84 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,6104,11,Rondônia,6815,Casa,6803,85 a 89 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2383,11,Rondônia,6815,Casa,6803,85 a 89 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,647,11,Rondônia,6815,Casa,6803,85 a 89 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,21,11,Rondônia,6815,Casa,6803,85 a 89 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,3004,11,Rondônia,6815,Casa,6803,85 a 89 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,49,11,Rondônia,6815,Casa,6803,85 a 89 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,2339,11,Rondônia,6815,Casa,92963,90 a 94 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,950,11,Rondônia,6815,Casa,92963,90 a 94 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,261,11,Rondônia,6815,Casa,92963,90 a 94 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,15,11,Rondônia,6815,Casa,92963,90 a 94 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1092,11,Rondônia,6815,Casa,92963,90 a 94 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,21,11,Rondônia,6815,Casa,92963,90 a 94 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,596,11,Rondônia,6815,Casa,92964,95 a 99 anos,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,211,11,Rondônia,6815,Casa,92964,95 a 99 anos,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,72,11,Rondônia,6815,Casa,92964,95 a 99 anos,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,4,11,Rondônia,6815,Casa,92964,95 a 99 anos,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,295,11,Rondônia,6815,Casa,92964,95 a 99 anos,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,14,11,Rondônia,6815,Casa,92964,95 a 99 anos,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,139,11,Rondônia,6815,Casa,92965,100 anos ou mais,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,38,11,Rondônia,6815,Casa,92965,100 anos ou mais,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,27,11,Rondônia,6815,Casa,92965,100 anos ou mais,2777,Preta,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,1,11,Rondônia,6815,Casa,92965,100 anos ou mais,2778,Amarela,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,65,11,Rondônia,6815,Casa,92965,100 anos ou mais,2779,Parda,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,8,11,Rondônia,6815,Casa,92965,100 anos ou mais,2780,Indígena,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,35193,11,Rondônia,121264,Casa de vila ou em condomínio,95253,Total,95251,Total,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
3,Unidade da Federação,45,Pessoas,12783,11,Rondônia,121264,Casa de vila ou em condomínio,95253,Total,2776,Branca,2022,2022,382,Moradores em domicílios particulares permanentes ocupados
